
data/test1_2.hmm	4.346769	5.342713	5.333457	5.342713	5.333457	5.000000	5	0.239583	0.950413
data/test1_2.hmm	4.346769	5.342713	5.333457	5.342713	5.333457	5.000000	5	0.239583	0.950413
data/test1_2.hmm	4.346769	5.342713	5.333457	5.342713	5.333457	5.000000	5	0.239583	0.950413
data/test1_2.hmm	4.346769	5.342713	5.333457	5.342713	5.333457	5.000000	5	0.239583	0.950413
data/test1_2.hmm	4.346769	5.342713	5.333457	5.342713	5.333457	5.000000	5	0.239583	0.950413
data/test1_2.hmm	4.346769	5.342713	5.333457	5.342713	5.333457	5.000000	5	0.239583	0.950413
data/test1_2.hmm	4.346769	5.342713	5.333457	5.342713	5.333457	5.000000	5	0.239583	0.950413
data/test1_2.hmm	4.346769	5.342713	5.333457	5.342713	5.333457	5.000000	5	0.239583	0.950413
data/test1_2.hmm	4.346769	5.342713	5.333457	5.342713	5.333457	5.000000	5	0.239583	0.950413
data/test1_2.hmm	4.346769	5.342713	5.333457	5.342713	5.333457	5.000000	5	0.239583	0.950413
data/test1_2.hmm	4.346769	5.342713	5.333457	5.342713	5.333457	5.000000	5	0.239583	0.950413
data/test1_2.hmm	4.346769	5.342713	5.333457	5.342713	5.333457	5.000000	5	0.239583	0.950413
data/test1_2.hmm	4.505194	5.500467	5.491517	5.500467	5.491517	5.000000	5	0.326705	0.950413
data/test1_2.hmm	4.505194	5.500467	5.491517	-8.698261	5.491517	5.000000	5	0.326705	0.950413
data/test1_2.hmm	4.505194	5.500467	5.491517	-8.698261	5.491517	5.000000	5	0.326705	0.950413
data/test1_2.hmm	4.505194	5.500467	5.491517	-8.698261	5.491517	5.000000	5	0.326705	0.950413
data/test1_2.hmm	4.505194	5.500467	5.491517	-8.698261	5.491517	5.000000	5	0.326705	0.950413
data/test1_2.hmm	4.505194	5.500467	5.491517	-8.698261	5.491517	5.000000	5	0.326705	0.950413
data/test1_2.hmm	4.505194	5.500467	5.491517	-8.698261	5.491517	5.000000	5	0.326705	0.950413
data/test1_2.hmm	4.505194	5.500467	5.491517	-8.698261	5.491517	5.000000	5	0.326705	0.950413
data/test1_2.hmm	4.505194	5.500467	5.491517	-8.698261	5.491517	5.000000	5	0.326705	0.950413
data/test1_2.hmm	4.505194	5.500467	5.491517	-8.698261	5.491517	5.000000	5	0.326705	0.950413
data/test_cases/Aldolase_II.hmm	9.594636	24.050426	24.050056	-22.858484	24.050056	20.000000	5	0.167849	2.915268
data/test_cases/Aldolase_II.hmm	9.594636	24.050426	24.050056	-22.858484	24.050056	20.000000	5	0.167849	2.915268
data/test_cases/Aldolase_II.hmm	9.594636	24.050426	24.050056	-22.858484	24.050056	20.000000	5	0.167849	2.915268
data/test_cases/Aldolase_II.hmm	9.594636	24.050426	24.050056	-22.858484	24.050056	20.000000	5	0.167849	2.915268
data/test_cases/Aldolase_II.hmm	9.594636	24.050426	24.050056	6.015965	23.937946	20.000000	5	0.167849	2.915268
data/test_cases/Aldolase_II.hmm	9.594636	24.050426	24.050056	6.700226	19.172132	10.000000	5	0.046898	0.814539
data/test_cases/Aldolase_II.hmm	9.594636	24.050426	24.050056	6.645319	11.570745	5.000000	5	0.006538	0.113557
data/test_cases/Aldolase_II.hmm	9.594636	24.050426	24.050056	6.700226	19.172132	10.000000	5	0.046898	0.814539
data/test_cases/Aldolase_II.hmm	9.594636	24.050426	24.050056	6.700226	19.172132	10.000000	5	0.046898	0.814539
data/test1_2.hmm	4.505194	5.500467	5.491517	-5.751067	5.490776	5.000000	5	0.326705	0.950413
data/test1_2.hmm	4.505194	5.500467	5.491517	-5.751067	5.490776	5.000000	5	0.326705	0.950413
data/test1_2.hmm	4.505194	5.500467	5.491517	-5.751067	5.490776	5.000000	5	0.326705	0.950413
data/test1_2.hmm	4.505194	5.500467	5.491517	-5.751067	5.490776	5.000000	5	0.326705	0.950413
data/test1_2.hmm	4.505194	5.500467	5.491517	3.148160	5.490776	5.000000	5	0.326705	0.950413
data/test1_2.hmm	4.505194	5.500467	5.491517	3.149431	5.490776	5.000000	5	0.326705	0.950413
data/test1_2.hmm	4.505194	5.500467	5.491517	3.149463	5.490780	7.000000	5	0.443182	1.289256
data/test1_2.hmm	4.505194	5.500467	5.491517	3.149617	5.491018	8.000000	5	0.494318	1.438017
data/test1_2.hmm	4.505194	5.500467	5.491517	3.149617	5.491018	8.000000	5	0.494318	1.438017
data/test1_2.hmm	4.505194	5.500467	5.491517	3.149617	5.491018	8.000000	5	0.494318	1.438017
data/test1_2.hmm	4.505194	5.500467	5.491517	3.149617	5.491018	8.000000	5	0.494318	1.438017
data/test1_2.hmm	4.505194	5.500467	5.491517	3.149617	5.491018	8.000000	5	0.494318	1.438017
data/test1_2.hmm	4.505194	5.500467	5.491517	3.149463	5.490780	7.000000	5	0.443182	1.289256
data/test1_2.hmm	4.505194	5.500467	5.491517	3.149463	5.490780	7.000000	5	0.443182	1.289256
data/test1_2.hmm	4.505194	5.500467	5.491517	3.149431	5.490776	5.000000	5	0.326705	0.950413
data/test1_2.hmm	4.505194	5.500467	5.491517	3.149451	5.490780	6.000000	5	0.397727	1.157025
data/test1_2.hmm	4.505194	5.500467	5.491517	3.149451	5.490780	6.000000	5	0.397727	1.157025
data/test1_2.hmm	4.505194	5.500467	5.491517	5.499155	5.490780	6.000000	5	0.397727	1.157025
data/test1_2.hmm	4.505194	5.500467	5.491517	5.499155	5.490780	6.000000	5	0.397727	1.157025
data/test1_2.hmm	4.505194	5.500467	5.491517	5.499157	5.490780	7.000000	5	0.443182	1.289256
data/test1_2.hmm	4.505194	5.500467	5.491517	5.499174	5.491018	8.000000	5	0.494318	1.438017
data/test1_2.hmm	4.505194	5.500467	5.491517	5.499657	5.491018	8.000000	5	0.494318	1.438017
data/test1_2.hmm	4.505194	5.500467	5.491517	5.499657	5.491018	8.000000	5	0.494318	1.438017
data/test1_2.hmm	4.505194	5.500467	5.491517	5.499640	5.490780	7.000000	5	0.443182	1.289256
data/test1_2.hmm	4.505194	5.500467	5.491517	5.499992	5.491062	9.000000	5	0.571023	1.661157
data/test_cases/Aldolase_II.hmm	9.594636	24.050426	24.050056	19.173296	19.172132	10.000000	5	0.046898	0.814539
data/test1_2.hmm	4.505194	5.500467	5.491517	5.499992	5.491062	9.000000	5	0.571023	1.661157
data/test1_2.hmm	4.505194	5.500467	5.491517	5.499992	5.491062	9.000000	5	0.571023	1.661157
data/test1_2.hmm	4.505194	5.500467	5.491517	1.982615	5.491062	9.000000	5	0.571023	1.661157
data/test1_2.hmm	4.505194	5.500467	5.491517	5.499406	5.491062	9.000000	5	0.571023	1.661157
data/test1_2.hmm	4.505194	5.500467	5.491517	3.150041	5.491062	9.000000	5	0.571023	1.661157
data/test1_2.hmm	4.505194	5.500467	5.491517	6.144001	5.491062	9.000000	5	0.571023	1.661157
data/test1_2.hmm	4.505194	5.500467	5.491517	5.499406	5.491062	9.000000	5	0.571023	1.661157
data/test1_2.hmm	4.505194	5.500467	5.491517	5.499406	5.491062	9.000000	5	0.571023	1.661157
data/test1_2.hmm	4.505194	5.500467	5.491517	5.499406	5.491062	9.000000	5	0.571023	1.661157
data/test1_2.hmm	4.505194	5.500467	5.491517	5.499406	5.491062	9.000000	5	0.571023	1.661157
data/test1_2.hmm	4.505194	5.500467	5.491517	5.499406	5.491062	9.000000	5	0.571023	1.661157
data/test1_2.hmm	4.505194	5.500467	5.491517	5.499157	5.490780	7.000000	5	0.443182	1.289256
data/test1_2.hmm	4.505194	5.500467	5.491517	5.499496	5.491084	10.000000	5	0.664773	1.933884
data/test1_2.hmm	4.505194	5.500467	5.491517	5.500467	5.491517	20.000000	5	0.897727	2.611570
data/test1_2.hmm	4.505194	5.500467	5.491517	5.499496	5.491084	10.000000	5	0.664773	1.933884
data/test1_2.hmm	4.505194	5.500467	5.491517	-5.037991	-3.622018	4.000000	5	0.113636	0.330579
data/test1_2.hmm	4.505194	5.500467	5.491517	-5.037991	-3.622018	4.000000	5	0.113636	0.330579
data/test1_2.hmm	4.505194	5.500467	5.491517	5.500467	5.491517	20.000000	5	0.897727	2.611570
data/test1_2.hmm	4.505194	5.500467	5.491517	5.500467	5.491517	20.000000	5	0.897727	2.611570
data/test1_2.hmm	4.505194	5.500467	5.491517	5.500467	5.491517	20.000000	5	0.897727	2.611570
data/test1_2.hmm	4.505194	5.500467	5.491517	5.500467	5.491517	20.000000	5	0.897727	2.611570
data/test1_2.hmm	4.505194	5.500467	5.491517	5.500467	5.491517	20.000000	5	0.897727	2.611570
data/test1_2.hmm	4.505194	5.500467	5.491517	5.500467	5.491517	20.000000	5	0.897727	2.611570
data/test1_2.hmm	4.505194	5.500467	5.491517	5.500467	5.491517	20.000000	5	0.897727	2.611570
data/test1_2.hmm	4.505194	5.500467	5.491517	5.500467	5.491517	20.000000	5	0.897727	2.611570
data/test1_2.hmm	4.505194	5.500467	5.491517	5.500467	5.491517	20.000000	5	0.897727	2.611570
data/test1_2.hmm	4.505194	5.500467	5.491517	5.500467	5.491517	20.000000	5	0.897727	2.611570
data/test1_2.hmm	4.505194	5.500467	5.491517	5.500467	5.491517	20.000000	5	0.897727	2.611570
data/test1_2.hmm	4.505194	5.500467	5.491517	5.500467	5.491517	20.000000	5	0.897727	2.611570
data/test1_2.hmm	4.505194	5.500467	5.491517	5.500467	5.491517	20.000000	5	0.897727	2.611570
data/test1_2.hmm	4.505194	5.500467	5.491517	5.500467	5.491517	20.000000	5	0.897727	2.611570
data/test1_2.hmm	4.505194	5.500467	5.491517	5.500467	5.491517	20.000000	5	0.897727	2.611570
data/test1_2.hmm	4.505194	5.500467	5.491517	5.500467	5.491517	20.000000	5	0.897727	2.611570
data/test1_2.hmm	4.505194	5.500467	5.491517	5.500467	5.491517	20.000000	5	0.897727	2.611570
data/test1_2.hmm	4.505194	5.500467	5.491517	5.500467	5.491517	20.000000	5	0.897727	2.611570
data/test1_2.hmm	4.505194	5.500467	5.491517	5.500467	5.491517	20.000000	5	0.897727	2.611570
data/test1_2.hmm	4.505194	5.500467	5.491517	5.500467	5.491517	20.000000	5	0.897727	2.611570
data/test1_2.hmm	4.505194	5.500467	5.491517	5.500467	5.491517	20.000000	5	0.897727	2.611570
data/test1_2.hmm	4.505194	5.500467	5.491517	5.500467	5.491517	20.000000	5	0.897727	2.611570
data/test1_2.hmm	4.505194	5.500467	5.491517	5.500467	5.491517	20.000000	5	0.897727	2.611570
data/test1_2.hmm	4.505194	5.500467	5.491517	5.500467	5.491517	20.000000	5	0.897727	2.611570
data/test1_2.hmm	4.505194	5.500467	5.491517	5.500467	5.491517	20.000000	5	0.897727	2.611570
data/test1_2.hmm	4.505194	5.500467	5.491517	5.500467	5.491517	20.000000	5	0.897727	2.611570
data/test1_2.hmm	4.505194	5.500467	5.491517	5.500019	5.491084	10.000000	5	0.664773	1.933884
data/test1_2.hmm	4.505194	5.500467	5.491517	5.500019	5.491084	10.000000	5	0.664773	1.933884
data/test1_2.hmm	4.505194	5.500467	5.491517	5.500019	5.491084	10.000000	5	0.664773	1.933884
data/test1_2.hmm	4.505194	5.500467	5.491517	3.149431	5.490776	5.000000	5	0.326705	0.950413
