D 19	-inf	-11.219	-10.268	-9.324	-8.372	-7.436	-6.489	-5.551	-4.601	-4.740	-3.797	-2.849	-1.900	-1.770	-4.687	-4.031	

M 20	-inf	-15.072	-15.093	-13.717	-13.169	-11.977	-11.378	-10.455	-9.408	-4.612	-7.751	-7.020	-6.937	-4.142	-1.394	-4.011	
I 20	-inf	-15.408	-16.850	-14.881	-14.829	-13.262	-13.320	-12.445	-11.145	-5.212	-5.755	-7.680	-6.732	-4.639	-1.901	-inf	
D 20	-inf	-12.398	-11.474	-10.524	-9.583	-8.633	-7.689	-6.737	-5.786	-4.835	-5.413	-4.494	-3.578	-2.632	-1.814	-4.011	

M 21	-inf	-14.766	-16.222	-15.122	-14.248	-13.173	-12.391	-11.388	-10.479	-9.500	-4.428	-9.122	-5.555	-6.298	-3.069	-3.991	
I 21	-inf	-15.445	-18.648	-17.147	-16.445	-15.032	-14.967	-13.686	-12.661	-11.879	-5.026	-8.603	-6.169	-5.659	-3.579	-inf	
D 21	-inf	-13.193	-12.366	-11.412	-10.460	-9.507	-8.556	-7.603	-6.650	-5.696	-4.743	-5.762	-4.816	-4.207	-3.317	-3.991	

M 22	-inf	-19.334	-17.754	-17.538	-16.041	-15.269	-14.506	-13.512	-11.850	-11.771	-10.860	-7.333	-8.722	-4.553	-5.683	-3.971	
I 22	-inf	-20.979	-18.780	-18.892	-17.181	-16.564	-16.036	-14.985	-12.767	-13.020	-12.525	-7.973	-9.864	-5.154	-5.260	-inf	
D 22	-inf	-15.702	-14.752	-13.817	-12.865	-11.924	-10.979	-10.031	-9.083	-8.156	-7.206	-6.255	-5.529	-4.588	-4.677	-3.971	

M 23	-inf	-20.061	-19.190	-17.615	-17.313	-16.388	-15.446	-14.525	-13.504	-11.947	-11.509	-10.775	-9.732	-8.754	-4.305	-3.952	
I 23	-inf	-21.803	-21.125	-18.706	-19.282	-18.438	-17.526	-16.721	-15.461	-13.055	-13.207	-13.146	-11.747	-10.686	-4.912	-inf	
D 23	-inf	-16.482	-15.532	-14.582	-13.645	-12.694	-11.743	-10.791	-9.839	-8.888	-7.951	-7.002	-6.049	-5.098	-4.147	-3.952	

M 24	-inf	-21.260	-20.305	-19.350	-18.395	-17.440	-16.485	-15.530	-14.575	-13.620	-12.664	-11.709	-10.754	-9.799	-8.844	-3.932	
I 24	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	
D 24	-inf	-17.303	-16.348	-15.393	-14.438	-13.483	-12.528	-11.573	-10.618	-9.662	-8.707	-7.752	-6.797	-5.842	-4.887	-3.932	

###### SPECIAL STATES #####
N	6.776	4.094	3.412	2.103	-0.599	-3.800	-5.176	-5.485	-5.735	-5.801	-7.608	-7.713	-9.501	-9.677	-11.139	-12.336	-13.170	-15.102	-16.281	-18.174	-19.707	-21.825	-23.945	-25.483	-inf	
J	-inf	4.094	3.412	2.103	-0.599	-3.800	-5.176	-5.485	-5.735	-5.801	-7.608	-7.713	-9.501	-9.677	-11.139	-12.336	-13.170	-15.102	-16.281	-18.174	-19.707	-21.825	-23.945	-25.483	-inf	
E	-inf	-4.387	-4.367	-4.348	-4.328	-4.308	-4.288	-4.268	-4.249	-4.229	-4.209	-4.189	-4.169	-4.150	-4.130	-4.110	-4.090	-4.070	-4.051	-4.031	-4.011	-3.991	-3.971	-3.952	-3.932	
C	-inf	-4.387	-4.367	-4.348	-4.328	-4.308	-4.288	-4.268	-4.249	-4.229	-4.209	-4.189	-4.169	-4.150	-4.130	-4.110	-4.090	-4.070	-4.051	-4.031	-4.011	-3.991	-3.971	-3.952	-3.932	
B	10.638	7.342	7.036	5.967	3.292	-0.153	-2.518	-2.995	-4.295	-2.045	-5.814	-3.961	-7.295	-6.003	-7.559	-8.959	-9.392	-11.530	-12.509	-14.480	-15.901	-18.018	-20.249	-21.551	-inf	
