M 21	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	
I 21	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	
D 21	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	

/

###### SPECIAL STATES #####
XSPECIAL
N	0.000	-0.020	-0.040	-0.059	-0.079	-0.099	-0.119	-0.139	-0.158	-0.178	-0.198	-0.218	-0.238	-0.257	-0.277	-0.297	-0.317	-0.337	-0.356	-0.376	-0.396	-0.416	
J	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	
E	-inf	-7.371	-7.301	-7.216	-5.873	-3.556	-0.525	1.781	0.667	0.720	0.545	3.406	5.757	4.409	6.846	0.334	-inf	-inf	-inf	-inf	-inf	-inf	
C	-inf	-7.371	-6.652	-6.214	-5.344	-3.404	-0.471	1.879	2.124	2.328	2.467	3.731	5.878	6.069	7.219	7.200	7.180	7.160	7.141	7.121	7.101	7.081	
B	-3.932	-3.952	-3.971	-3.991	-4.011	-4.031	-4.051	-4.070	-4.090	-4.110	-4.130	-4.150	-4.169	-4.189	-4.209	-4.229	-4.249	-4.268	-4.288	-4.308	-4.328	-4.348	
/
