I 21	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	
D 21	-inf	-3.446	-3.446	-3.446	-3.446	-3.446	-3.446	-3.446	-3.446	-3.447	-3.449	-3.454	-3.468	-3.505	-3.606	-3.932	

/

###### SPECIAL STATES #####
XSPECIAL
N	5.483	5.468	5.332	4.839	3.004	0.553	-1.928	-2.576	-2.679	-3.052	-3.610	-6.099	-7.031	-7.207	-8.665	-9.099	-9.519	-9.530	-9.520	-9.510	-9.499	-inf	
J	-inf	5.468	5.332	4.839	3.004	0.553	-1.928	-2.576	-2.679	-3.052	-3.610	-6.099	-7.031	-7.207	-8.665	-9.099	-9.519	-9.530	-9.520	-9.510	-9.499	-inf	
E	-inf	-4.328	-4.308	-4.288	-4.268	-4.249	-4.229	-4.209	-4.189	-4.169	-4.150	-4.130	-4.110	-4.090	-4.070	-4.051	-4.031	-4.011	-3.991	-3.971	-3.952	-3.932	
C	-inf	-4.328	-4.308	-4.288	-4.268	-4.249	-4.229	-4.209	-4.189	-4.169	-4.150	-4.130	-4.110	-4.090	-4.070	-4.051	-4.031	-4.011	-3.991	-3.971	-3.952	-3.932	
B	6.049	7.462	8.350	8.600	6.847	4.400	1.284	-0.798	0.128	0.055	0.237	-2.656	-4.828	-3.534	-5.742	-6.200	-9.085	-10.268	-10.249	-10.283	-5.567	-inf	
/
